web-scraper-order,web-scraper-start-url,title,price,availability,link,link-href,image-src,pagination,pagination-href
"1612611612-706","https://www.emag.ro/laptopuri/c","Laptop HP Pavilion x360 14-DH0324NG, convertibil, 14”, Pentium® Silver Processor, 4 GB RAM, 256 GB SSD, Intel® UHD Grafik 605, tastatura DE, Silver","3.399<sup>83</sup> <span>Lei</span>","ultimul produs in stoc","Laptop HP Pavilion x360 14-DH0324NG, convertibil, 14”, Pentium® Silver Processor, 4 GB RAM, 256 GB SSD, Intel® UHD Grafik 605, tastatura DE, Silver","https://www.emag.ro/laptop-hp-pavilion-x360-14-dh0324ng-convertibil-14-pentiumr-silver-processor-4-gb-ram-256-gb-ssd-intelr-uhd-grafik-605-tastatura-de-silver-20p97ea/pd/D315HDMBM/","https://s13emagst.akamaized.net/products/34524/34523680/images/res_a47d065ceb3fef03066076ebc5762305.jpg?width=200&height=200&hash=5D74670E959CF6CB4543427B37C8DD71","6","https://www.emag.ro/laptopuri/p6/c"
"1612611641-849","https://www.emag.ro/laptopuri/c","Laptop Gaming ASUS ROG Zephyrus G14 GA401IV cu procesor AMD Ryzen™ 9 4900HS pana la 4.30 GHz, 14"", Full HD, 120Hz, 16GB, 1TB SSD, NVIDIA® GeForce RTX™ 2060 Max-Q 6GB, windows 10 Home, Eclipse Gray AniMe Matrix","7.699<sup>99</sup> <span>Lei</span>","în stoc","Laptop Gaming ASUS ROG Zephyrus G14 GA401IV cu procesor AMD Ryzen™ 9 4900HS pana la 4.30 GHz, 14"", Full HD, 120Hz, 16GB, 1TB SSD, NVIDIA® GeForce RTX™ 2060 Max-Q 6GB, windows 10 Home, Eclipse Gray AniMe Matrix","https://www.emag.ro/laptop-gaming-asus-rog-zephyrus-g14-ga401iv-cu-procesor-amd-ryzentm-9-4900hs-pana-la-4-30-ghz-14-full-hd-120hz-16gb-1tb-ssd-nvidiar-geforce-rtxtm-2060-max-q-6gb-windows-10-home-eclipse-gray-anime-matr/pd/D2HM7DMBM/","https://s13emagst.akamaized.net/products/31210/31209049/images/res_26aca6b285d3df0ec8ca44999a701a43.jpg?width=200&height=200&hash=3A78D58745198B71FAA5EEBCD08F8B15","5","https://www.emag.ro/laptopuri/p5/c"
"1612611701-1076","https://www.emag.ro/laptopuri/c","Laptop Gaming Lenovo Legion 7 15IMH05 cu procesor Intel® Core™ i7-10750H, 15.6"" Full HD, IPS, 500Nits, 240Hz, 100% sRGB, Gsync, 16GB, 1TB SSD, NVIDIA® GeForce® RTX 2070 Super Max-Q 8GB, FreeDOS, Slate Grey","8.999<sup>99</sup> <span>Lei</span>","în stoc","Laptop Gaming Lenovo Legion 7 15IMH05 cu procesor Intel® Core™ i7-10750H, 15.6"" Full HD, IPS, 500Nits, 240Hz, 100% sRGB, Gsync, 16GB, 1TB SSD, NVIDIA® GeForce® RTX 2070 Super Max-Q 8GB, FreeDOS, Slate Grey","https://www.emag.ro/laptop-gaming-lenovo-legion-7-15imh05-cu-procesor-intelr-coretm-i7-10750h-15-6-full-hd-ips-500nits-240hz-100-srgb-gsync-16gb-1tb-ssd-nvidiar-geforcer-rtx-2070-super-max-q-8gb-freedos-slate-grey-81yt00/pd/D7DP03MBM/","https://s13emagst.akamaized.net/products/31641/31640160/images/res_39f2424dda23c7a95c04935fe5cd62de.jpg?width=200&height=200&hash=B441A3B41F48DC8A3A3725105F366F51","17","https://www.emag.ro/laptopuri/p17/c"
"1612611686-1041","https://www.emag.ro/laptopuri/c","Laptop workstation HP Zbook 15 G6 cu procesor Intel Core i7-9850H (2.6GHz, up to 4.6GHz, 12MB), NVIDIA Quadro T1000 4GB GDDR5, 16GB DDR4, SSD 512GB Windows 10 Pro, Dark Ash","10.887<sup>00</sup> <span>Lei</span>","ultimul produs in stoc","Laptop workstation HP Zbook 15 G6 cu procesor Intel Core i7-9850H (2.6GHz, up to 4.6GHz, 12MB), NVIDIA Quadro T1000 4GB GDDR5, 16GB DDR4, SSD 512GB Windows 10 Pro, Dark Ash","https://www.emag.ro/laptop-workstation-hp-zbook-15-g6-cu-procesor-intel-core-i7-9850h-2-6ghz-up-to-4-6ghz-12mb-nvidia-quadro-t1000-4gb-gddr5-16gb-ddr4-ssd-512gb-windows-10-pro-dark-ash-6tq99ea/pd/D6WSY2MBM/","https://s13emagst.akamaized.net/products/32401/32400111/images/res_e9f1c2523e94608719be90511e9014e8.jpg?width=200&height=200&hash=21A98D3300B98946F066E39A14083155","14","https://www.emag.ro/laptopuri/p14/c"
"1612611701-1074","https://www.emag.ro/laptopuri/c","Laptop HP OMEN 15-ek0000nq, Intel Core i7-10750H, 15.6inch, RAM 8GB, SSD 512GB, nVidia GeForce GTX 1660 Ti, Free Dos, Black","6.999<sup>95</sup> <span>Lei</span>","ultimul produs in stoc","Laptop HP OMEN 15-ek0000nq, Intel Core i7-10750H, 15.6inch, RAM 8GB, SSD 512GB, nVidia GeForce GTX 1660 Ti, Free Dos, Black","https://www.emag.ro/laptop-hp-omen-15-ek0000nq-intel-core-i7-10750h-15-6inch-ram-8gb-ssd-512gb-nvidia-geforce-gtx-1660-ti-free-dos-black-1k9p0ea/pd/DMQC03MBM/","https://s13emagst.akamaized.net/products/31718/31717589/images/res_6630fe586c0d69bffc63ce777214ac3d.jpg?width=200&height=200&hash=4636B6FB1C1ACE652A1CA9FF94847AED","17","https://www.emag.ro/laptopuri/p17/c"
"1612611701-1105","https://www.emag.ro/laptopuri/c","Laptop Apple MacBook Pro 13-inch, True Tone, procesor Apple M1, 8 nuclee CPU si 8 nuclee GPU, 8GB, 512GB SSD, Space Grey, INT KB","8.467<sup>66</sup> <span>Lei</span>","ultimul produs in stoc","Laptop Apple MacBook Pro 13-inch, True Tone, procesor Apple M1, 8 nuclee CPU si 8 nuclee GPU, 8GB, 512GB SSD, Space Grey, INT KB","https://www.emag.ro/laptop-apple-macbook-pro-13-inch-true-tone-procesor-apple-m1-8-nuclee-cpu-si-8-nuclee-gpu-8gb-512gb-ssd-space-grey-int-kb-myd92ze-a/pd/DH6BL7MBM/","https://s13emagst.akamaized.net/products/33874/33873212/images/res_ecf4a2558e7220137c5ccdb378039571.jpg?width=200&height=200&hash=CBB408C7FA40292398BF1BB21F0C0783","17","https://www.emag.ro/laptopuri/p17/c"
"1612611641-863","https://www.emag.ro/laptopuri/c","Laptop HP ProBook 450 G8, procesor Core i7 1165G7 / 2.8 GHz, 15.6 inch, rezolutie Full HD, 16 GB RAM, 512 GB SSD NVMe, Iris Xe Graphics, Windows 10 Pro, Argintiu","5.999<sup>00</sup> <span>Lei</span>","ultimele 2 produse","Laptop HP ProBook 450 G8, procesor Core i7 1165G7 / 2.8 GHz, 15.6 inch, rezolutie Full HD, 16 GB RAM, 512 GB SSD NVMe, Iris Xe Graphics, Windows 10 Pro, Argintiu","https://www.emag.ro/laptop-hp-probook-450-g8-procesor-core-i7-1165g7-2-8-ghz-15-6-inch-rezolutie-full-hd-16-gb-ram-512-gb-ssd-nvme-iris-xe-graphics-windows-10-pro-argintiu-150c9ea/pd/DLFMPDMBM/","https://s13emagst.akamaized.net/products/34530/34529216/images/res_8d71f77f6c92ff21e1a3221ac986f3de.jpg?width=200&height=200&hash=A82F30F01A4CE9BEBDA85FCCE08C9328","5","https://www.emag.ro/laptopuri/p5/c"
"1612611597-688","https://www.emag.ro/laptopuri/c","Laptop HP Pavilion 14-ce3011nq, Intel® Core™ i5-1035G1, 16GB DDR4, SSD 512GB, Intel® UHD Graphics, Windows 10 Home","3.999<sup>99</sup> <span>Lei</span>","în stoc","Laptop HP Pavilion 14-ce3011nq, Intel® Core™ i5-1035G1, 16GB DDR4, SSD 512GB, Intel® UHD Graphics, Windows 10 Home","https://www.emag.ro/laptop-hp-pavilion-14-ce3011nq-intelr-coretm-i5-1035g1-16gb-ddr4-ssd-512gb-intelr-uhd-graphics-windows-10-home-140107/pd/DP3K6MMBM/","https://s13emagst.akamaized.net/products/27243/27242337/images/res_443487d12caf9cd07d79f8dcc58a5e49.jpg?width=200&height=200&hash=28A8390F60F1294BD29BEBB9837339CB","7","https://www.emag.ro/laptopuri/p7/c"
"1612611446-62","https://www.emag.ro/laptopuri/c","Laptop Gaming ASUS TUF F15 FX506LU cu procesor Intel® Core™ i7-10870H pana la 5.00 GHz, 15.6"", Full HD, 144Hz, 16GB, 512GB SSD, NVIDIA® GeForce® GTX 1660Ti 6GB, Free DOS, Fortress Gray","4.899<sup>99</sup> <span>Lei</span>","stoc epuizat","Laptop Gaming ASUS TUF F15 FX506LU cu procesor Intel® Core™ i7-10870H pana la 5.00 GHz, 15.6"", Full HD, 144Hz, 16GB, 512GB SSD, NVIDIA® GeForce® GTX 1660Ti 6GB, Free DOS, Fortress Gray","https://www.emag.ro/laptop-gaming-asus-tuf-f15-fx506lu-cu-procesor-intelr-coretm-i7-10870h-pana-la-5-00-ghz-15-6-full-hd-144hz-16gb-512gb-ssd-nvidiar-geforcer-gtx-1660ti-6gb-free-dos-fortress-gray-fx506lu-hn107/pd/D0S9W7MBM/","https://s13emagst.akamaized.net/products/32283/32282768/images/res_d7ff47d9f470218e689a7ebf1e57b002.jpg?width=200&height=200&hash=3208E68864D4884B906FBD62BCED6FB4","22","https://www.emag.ro/laptopuri/p22/c"
"1612611701-1104","https://www.emag.ro/laptopuri/c","Laptop ASUS X543MA-SSD2TB, cu procesor Intel® Celeron® N4000 pana la 2.60 GHz, 15.6"", HD, 4GB, SSD 2TB, Intel UHD Graphics 600, fara sistem de operare, Gri","2.955<sup>00</sup> <span>Lei</span>","ultimul produs in stoc","Laptop ASUS X543MA-SSD2TB, cu procesor Intel® Celeron® N4000 pana la 2.60 GHz, 15.6"", HD, 4GB, SSD 2TB, Intel UHD Graphics 600, fara sistem de operare, Gri","https://www.emag.ro/laptop-asus-x543ma-ssd2tb-cu-procesor-intelr-celeronr-n4000-pana-la-2-60-ghz-15-6-hd-4gb-ssd-2tb-intel-uhd-graphics-600-fara-sistem-de-operare-gri-asus-2tb/pd/DFSDQ7MBM/","https://s13emagst.akamaized.net/products/32004/32003793/images/res_eca61268127de03a4953e062ff4bb3df.jpg?width=200&height=200&hash=532A9254250757B86362322F9D3C1473","17","https://www.emag.ro/laptopuri/p17/c"
"1612611506-304","https://www.emag.ro/laptopuri/c","Laptop Dell Latitude 3510, 15.6"" HD, Celeron 5205U, RAM 4 GB DDR4, SSD 128 GB M.2 PCIE, 2Y CIS, Ubuntu","2.300<sup>27</sup> <span>Lei</span>","ultimele 2 produse","Laptop Dell Latitude 3510, 15.6"" HD, Celeron 5205U, RAM 4 GB DDR4, SSD 128 GB M.2 PCIE, 2Y CIS, Ubuntu","https://www.emag.ro/laptop-dell-latitude-3510-15-6-hd-celeron-5205u-ram-4-gb-ddr4-ssd-128-gb-m-2-pcie-2y-cis-ubuntu-dl3510c52054128u/pd/DC4N7DMBM/","https://s13emagst.akamaized.net/products/34329/34328490/images/res_2a80b8982a0d5acb760f5173c715545b.jpg?width=200&height=200&hash=AC20B7F0962E677A152858578D101DD4","16","https://www.emag.ro/laptopuri/p16/c"
"1612611506-321","https://www.emag.ro/laptopuri/c","Laptop ultraportabil Dell XPS 13 7390 cu procesor Intel® Core™ i7-10710U pana la 4.70 GHz Comet Lake, 13.3"", Full HD, 8GB, 512GB SSD, Intel UHD Graphics, Windows 10 Pro, Platinum Silver","10.499<sup>99</sup> <span>Lei</span>","ultimul produs in stoc","Laptop ultraportabil Dell XPS 13 7390 cu procesor Intel® Core™ i7-10710U pana la 4.70 GHz Comet Lake, 13.3"", Full HD, 8GB, 512GB SSD, Intel UHD Graphics, Windows 10 Pro, Platinum Silver","https://www.emag.ro/laptop-ultraportabil-dell-xps-13-7390-cu-procesor-intelr-coretm-i7-10710u-pana-la-4-70-ghz-comet-lake-13-3-full-hd-8gb-512gb-ssd-intel-uhd-graphics-windows-10-pro-platinum-silver-xps730i78512wp/pd/DW2KCBMBM/","https://s13emagst.akamaized.net/products/29233/29232791/images/res_31d71190ba0e6d475440d53a15da1922.jpg?width=200&height=200&hash=8C963FF2F7AF5902813296065E1EAFA3","16","https://www.emag.ro/laptopuri/p16/c"
"1612611551-471","https://www.emag.ro/laptopuri/c","Laptop ultraportabil Asus ZenBook Pro Duo UX581LV-H2009R, procesor Intel i7-10750H pina la 5 GHz, 15.6"", IPS 4K OLED, Touch, 16GB, 512 GB SSD, Nvidia Geforce RTX2060 6GB, ScreenPad Plus, fara unitate DVD si retea pe fir, Windows 10 Pro, Celestial Blue","13.280<sup>40</sup> <span>Lei</span>","ultimul produs in stoc","Laptop ultraportabil Asus ZenBook Pro Duo UX581LV-H2009R, procesor Intel i7-10750H pina la 5 GHz, 15.6"", IPS 4K OLED, Touch, 16GB, 512 GB SSD, Nvidia Geforce RTX2060 6GB, ScreenPad Plus, fara unitate DVD si retea pe fir, Windows 10 Pro, Celestial Blue","https://www.emag.ro/laptop-ultraportabil-asus-zenbook-pro-duo-procesor-intel-i7-10750h-pina-la-5-ghz-15-6-ips-4k-oled-touch-16gb-512-gb-ssd-nvidia-geforce-rtx2060-6gb-screenpad-plus-fara-unitate-dvd-si-retea-pe-fir-windo/pd/DL735DMBM/","https://s13emagst.akamaized.net/products/34948/34947902/images/res_26dbaf609ce3f6076c6bd73a178af86b.jpg?width=200&height=200&hash=D8F20FC5C2CFEE77F56A52EF4752F3D0","12","https://www.emag.ro/laptopuri/p12/c"
"1612611491-226","https://www.emag.ro/laptopuri/c","Laptop ultraportabil Asus ExpertBook P2 P2451FA-EB1545 cu procesor Intel Core i5-10210U pana la 4.20 GHz, 14"", Full HD, 8Gb, 512GB SSD, Intel UHD Graphics, Free DOS, Black","3.099<sup>00</sup> <span>Lei</span>","în stoc","Laptop ultraportabil Asus ExpertBook P2 P2451FA-EB1545 cu procesor Intel Core i5-10210U pana la 4.20 GHz, 14"", Full HD, 8Gb, 512GB SSD, Intel UHD Graphics, Free DOS, Black","https://www.emag.ro/laptop-ultraportabil-asus-expertbook-p2-cu-procesor-intel-core-i5-10210u-pana-la-4-20-ghz-14-full-hd-8gb-512gb-ssd-intel-uhd-graphics-free-dos-black-p2451fa-eb1545/pd/D5GQQDMBM/","https://s13emagst.akamaized.net/products/34910/34909250/images/res_27e0e29ab2f85deb65a6164c82927554.jpg?width=200&height=200&hash=5E649039178C8FC14BCD9D44AF641E33","18","https://www.emag.ro/laptopuri/p18/c"
"1612611581-600","https://www.emag.ro/laptopuri/c","Laptop Lenovo ThinkPad L14 Gen 1 (Intel), 14"" FHD IPS 250nits Anti-glare, Intel Core i7-10510U, RAM 16GB, 512GB SSD, Integrated Intel UHD Graphics, Culoare : Black, Windows 10 Pro","6.350<sup>00</sup> <span>Lei</span>","în stoc","Laptop Lenovo ThinkPad L14 Gen 1 (Intel), 14"" FHD IPS 250nits Anti-glare, Intel Core i7-10510U, RAM 16GB, 512GB SSD, Integrated Intel UHD Graphics, Culoare : Black, Windows 10 Pro","https://www.emag.ro/laptop-lenovo-thinkpad-l14-gen-1-intel-14-fhd-ips-250nits-anti-glare-intel-core-i7-10510u-ram-16gb-512gb-ssd-integrated-intel-uhd-graphics-culoare-black-windows-10-pro-20u10016ri/pd/DYT0SYMBM/","https://s13emagst.akamaized.net/products/30993/30992469/images/res_557e04c5b085f9c86f4d38be05f5f1d6.jpg?width=200&height=200&hash=FE0165CC36AA0363FE814ABFC921D22A","9","https://www.emag.ro/laptopuri/p9/c"
"1612611476-190","https://www.emag.ro/laptopuri/c","Laptop Apple MacBook Air 13-inch, True Tone, procesor Apple M1 , 8 nuclee CPU si 7 nuclee GPU, 8GB, 256GB, Silver, INT KB","6.568<sup>99</sup> <span>Lei</span>","ultimele 2 produse","Laptop Apple MacBook Air 13-inch, True Tone, procesor Apple M1 , 8 nuclee CPU si 7 nuclee GPU, 8GB, 256GB, Silver, INT KB","https://www.emag.ro/laptop-apple-macbook-air-13-inch-true-tone-procesor-apple-m1-8-nuclee-cpu-si-7-nuclee-gpu-8gb-256gb-silver-int-kb-mgn93ze-a/pd/D85BL7MBM/","https://s13emagst.akamaized.net/products/33874/33873200/images/res_c3edc28a05d20fdb779f9f1c21dc4b2f.jpg?width=200&height=200&hash=F196F865484A775DC36380803EDA875C","19","https://www.emag.ro/laptopuri/p19/c"
"1612611476-195","https://www.emag.ro/laptopuri/c","Laptop Gaming ASUS ROG Strix SCAR 15 G532LWS cu procesor Intel® Core™ i9-10980HK pana la 5.30 GHz, 15.6"", Full HD, 240Hz, 16GB, 512GB+512GB SSD RAID, NVIDIA® GeForce RTX™ 2070 Super 8GB, Windows 10 Home, Black","10.999<sup>99</sup> <span>Lei</span>","în stoc","Laptop Gaming ASUS ROG Strix SCAR 15 G532LWS cu procesor Intel® Core™ i9-10980HK pana la 5.30 GHz, 15.6"", Full HD, 240Hz, 16GB, 512GB+512GB SSD RAID, NVIDIA® GeForce RTX™ 2070 Super 8GB, Windows 10 Home, Black","https://www.emag.ro/laptop-gaming-asus-rog-strix-scar-15-g532lws-cu-procesor-intelr-coretm-i9-10980hk-pana-la-5-30-ghz-15-6-full-hd-240hz-16gb-512gb-512gb-ssd-raid-nvidiar-geforce-rtxtm-2070-super-8gb-windows-10-home-bla/pd/DJ38PMMBM/","https://s13emagst.akamaized.net/products/29938/29937181/images/res_4b596b0a9bfcd68156bcc2b3808b95ab.jpg?width=200&height=200&hash=0436A462FAF079B7946934E6454C5473","19","https://www.emag.ro/laptopuri/p19/c"
"1612611431-49","https://www.emag.ro/laptopuri/c","Laptop HP 250 G7 cu procesor Intel Core i5-1035G1 pana la 3.60 GHz, 15.6"", Full HD, 8GB, 1TB HDD, Intel UHD Graphics, Free DOS, Dark Ash Silver","2.599<sup>99</sup> <span>Lei</span>","în stoc","Laptop HP 250 G7 cu procesor Intel Core i5-1035G1 pana la 3.60 GHz, 15.6"", Full HD, 8GB, 1TB HDD, Intel UHD Graphics, Free DOS, Dark Ash Silver","https://www.emag.ro/laptop-hp-250-g7-cu-procesor-intel-core-i5-1035g1-pana-la-3-60-ghz-15-6-full-hd-8gb-1tb-hdd-intel-uhd-graphics-free-dos-dark-ash-silver-14z73ea/pd/DVCPFDMBM/","https://s13emagst.akamaized.net/products/32944/32943651/images/res_f9e21c0f57cc1083c519ffb6e7e79172.jpg?width=200&height=200&hash=5E95159078E379247F59D92C92E6C349","",""
"1612611551-497","https://www.emag.ro/laptopuri/c","Laptop Gaming Dell Inspiron 7700 G7 cu procesor Intel® Core™ i7-10750H pana la 5.00 GHz, 17.3"", Full HD, 144Hz, 16GB, 512GB SSD, NVIDIA GeForce RTX 2070 8GB, Windows 10 Home, Black","9.399<sup>99</sup> <span>Lei</span>","ultimul produs in stoc","Laptop Gaming Dell Inspiron 7700 G7 cu procesor Intel® Core™ i7-10750H pana la 5.00 GHz, 17.3"", Full HD, 144Hz, 16GB, 512GB SSD, NVIDIA GeForce RTX 2070 8GB, Windows 10 Home, Black","https://www.emag.ro/laptop-gaming-dell-inspiron-7700-g7-cu-procesor-intelr-coretm-i7-10750h-pana-la-5-00-ghz-17-3-full-hd-144hz-16gb-512gb-ssd-nvidia-geforce-rtx-2070-8gb-windows-10-home-black-di7700i716512207wh/pd/D7SPC2MBM/","https://s13emagst.akamaized.net/products/32512/32511173/images/res_80f914bf721b4a233f5d9b84c06480d1.jpg?width=200&height=200&hash=8CE5718EE2FB7CB242B083DD9405C040","12","https://www.emag.ro/laptopuri/p12/c"
"1612611536-443","https://www.emag.ro/laptopuri/c","Laptop Gaming Dell Alienware m15 R3, 15.6inch, Intel Core i9-10980HK, RAM 32GB, SSD 1TB, nVidia GeForce RTX 2070 SUPER 8GB GDDR6, no ODD, Windows 10 Pro","20.019<sup>99</sup> <span>Lei</span>","ultimul produs in stoc","Laptop Gaming Dell Alienware m15 R3, 15.6inch, Intel Core i9-10980HK, RAM 32GB, SSD 1TB, nVidia GeForce RTX 2070 SUPER 8GB GDDR6, no ODD, Windows 10 Pro","https://www.emag.ro/laptop-gaming-dell-alienware-m15-r3-15-6inch-intel-core-i9-10980hk-ram-32gb-ssd-1tb-nvidia-geforce-rtx-2070-super-8gb-gddr6-no-odd-windows-10-pro-da15r3i932g1tnwp/pd/DPK4K3MBM/","https://s13emagst.akamaized.net/products/31657/31656561/images/res_bb3da3b9425dd2f18c623f9b01211710.jpg?width=200&height=200&hash=D6881E2A10227C110F1174D2A4AD4538","13","https://www.emag.ro/laptopuri/p13/c"
"1612611581-571","https://www.emag.ro/laptopuri/c","Laptop Dell Inspiron 3595, 15.6"", A9-9425 (pana la 3.7 GHz), 4GB RAM, 128GB SSD, Free Dos, Negru","2.499<sup>95</sup> <span>Lei</span>","ultimul produs in stoc","Laptop Dell Inspiron 3595, 15.6"", A9-9425 (pana la 3.7 GHz), 4GB RAM, 128GB SSD, Free Dos, Negru","https://www.emag.ro/laptop-dell-inspiron-3595-15-6-a9-9425-pana-la-3-7-ghz-4gb-ram-128gb-ssd-free-dos-negru-hcdp35955488/pd/DL3BV2MBM/","https://s13emagst.akamaized.net/products/32860/32859587/images/res_91e73fbf6aac63b76b616b28e7863037.jpg?width=200&height=200&hash=236D701633D29FC6C38BF3C16AB61FB4","9","https://www.emag.ro/laptopuri/p9/c"
"1612611701-1082","https://www.emag.ro/laptopuri/c","Laptop Lenovo V15-IIL cu procesor Intel Core i3-1005G1 pana la 3.40 GHz, 15.6"", Full HD,4GB, 1TB HDD, Intel UHD Graphics, Free DOS, Iron Grey","1.899<sup>99</sup> <span>Lei</span>","în stoc","Laptop Lenovo V15-IIL cu procesor Intel Core i3-1005G1 pana la 3.40 GHz, 15.6"", Full HD,4GB, 1TB HDD, Intel UHD Graphics, Free DOS, Iron Grey","https://www.emag.ro/laptop-lenovo-v15-iil-cu-procesor-intel-core-i3-1005g1-pana-la-3-40-ghz-15-6-full-hd-4gb-1tb-hdd-intel-uhd-graphics-free-dos-iron-grey-82c500jfrm/pd/DTNF72MBM/","https://s13emagst.akamaized.net/products/30940/30939179/images/res_db2ad2cf2c1e8514ebba618bc74c00e0.jpg?width=200&height=200&hash=48B83ACC9E85307EC8ADE0D309715CD6","17","https://www.emag.ro/laptopuri/p17/c"
"1612611521-330","https://www.emag.ro/laptopuri/c","Laptop Dell Latitude 3510 cu procesor Intel® Celeron™ 5205U (2 Core, 2M cache, base 1.9GHz), 15.6"", HD, 4GB, 128GB SSD, Intel® UHD Graphics, Linux, black","2.349<sup>00</sup> <span>Lei</span>","ultimele 2 produse","Laptop Dell Latitude 3510 cu procesor Intel® Celeron™ 5205U (2 Core, 2M cache, base 1.9GHz), 15.6"", HD, 4GB, 128GB SSD, Intel® UHD Graphics, Linux, black","https://www.emag.ro/laptop-dell-latitude-3510-cu-procesor-intelr-celerontm-5205u-2-core-2m-cache-base-1-9ghz-15-6-hd-4gb-128gb-ssd-intelr-uhd-graphics-linux-black-dl3510c52054128u/pd/DGM827MBM/","https://s13emagst.akamaized.net/products/33393/33392888/images/res_3692c3627d18d174e2c91cb775b5c414.jpg?width=200&height=200&hash=31811E14BD956DF47B23F1A1D89C21A6","15","https://www.emag.ro/laptopuri/p15/c"
"1612611627-781","https://www.emag.ro/laptopuri/c","Laptop Gaming OMEN by HP 17-cb1019nq cu procesor Intel® Core™ i7-10750H pana la 5.00 GHz Comet Lake, 17.3"", Full HD, IPS, 144Hz, 16GB, 512GB SSD, NVIDIA® GeForce RTX™ 2080 Super 8GB, Free DOS, Black","9.599<sup>99</sup> <span>Lei</span>","în stoc","Laptop Gaming OMEN by HP 17-cb1019nq cu procesor Intel® Core™ i7-10750H pana la 5.00 GHz Comet Lake, 17.3"", Full HD, IPS, 144Hz, 16GB, 512GB SSD, NVIDIA® GeForce RTX™ 2080 Super 8GB, Free DOS, Black","https://www.emag.ro/laptop-gaming-omen-by-hp-17-cb1019nq-cu-procesor-intelr-coretm-i7-10750h-pana-la-5-00-ghz-comet-lake-17-3-full-hd-ips-144hz-16gb-512gb-ssd-nvidiar-geforce-rtxtm-2080-super-8gb-free-dos-black-1l0d0ea/pd/DSHRX3MBM/","https://s13emagst.akamaized.net/products/31812/31811371/images/res_21b282747a7d677f918024567915f160.jpg?width=200&height=200&hash=81265BD7BB250639410EE5E05202F5DC","4","https://www.emag.ro/laptopuri/p4/c"
"1612611716-1150","https://www.emag.ro/laptopuri/c","Laptop Lenovo ThinkPad T15 Gen 1 (Intel), 15.6"" FHD IPS 250nits Anti-glare, Intel Core i5-10210U, RAM 8GB, 256GB SSD, Integrated Intel UHD Graphics, Culoare Black, Windows 10 Pro","6.968<sup>99</sup> <span>Lei</span>","în stoc","Laptop Lenovo ThinkPad T15 Gen 1 (Intel), 15.6"" FHD IPS 250nits Anti-glare, Intel Core i5-10210U, RAM 8GB, 256GB SSD, Integrated Intel UHD Graphics, Culoare Black, Windows 10 Pro","https://www.emag.ro/laptop-lenovo-thinkpad-t15-gen-1-intel-15-6-fhd-ips-250nits-anti-glare-intel-core-i5-10210u-ram-8gb-256gb-ssd-integrated-intel-uhd-graphics-culoare-black-windows-10-pro-20s6000sri/pd/D3RY4YMBM/","https://s13emagst.akamaized.net/products/31045/31044922/images/res_e5447a3fe112828100db9e062f59d572.jpg?width=200&height=200&hash=C220AF99D2830B7FFB41A56F3DD902A4","20","https://www.emag.ro/laptopuri/p20/c"
"1612611716-1124","https://www.emag.ro/laptopuri/c","Laptop Apple MacBook Pro 13"" 2020 Touch Bar, procesor Intel® Core™ i5 1.4GHz, 8GB, 512GB SSD, Intel Iris Plus Graphics 645, Silver, INT KB","8.699<sup>99</sup> <span>Lei</span>","ultimul produs in stoc","Laptop Apple MacBook Pro 13"" 2020 Touch Bar, procesor Intel® Core™ i5 1.4GHz, 8GB, 512GB SSD, Intel Iris Plus Graphics 645, Silver, INT KB","https://www.emag.ro/laptop-apple-macbook-pro-13-2020-touch-bar-procesor-intelr-coretm-i5-1-4ghz-8gb-512gb-ssd-intel-iris-plus-graphics-645-silver-int-kb-mxk72ze-a/pd/DK515MMBM/","https://s13emagst.akamaized.net/products/30351/30350151/images/res_031a9a659a853faa76a4e1ffbc0c44ab.jpg?width=200&height=200&hash=D27D71A55C293D782C242F59DBA933EC","20","https://www.emag.ro/laptopuri/p20/c"
"1612611627-796","https://www.emag.ro/laptopuri/c","Laptop Lenovo IdeaPad 3 15IIL05, 15.6 FullHD, procesor Intel i3-1005G1, 8GB, SSD 512GB, fara unitate optica, Windows 10 Home, Platinum Grey","2.999<sup>00</sup> <span>Lei</span>","ultimul produs in stoc","Laptop Lenovo IdeaPad 3 15IIL05, 15.6 FullHD, procesor Intel i3-1005G1, 8GB, SSD 512GB, fara unitate optica, Windows 10 Home, Platinum Grey","https://www.emag.ro/laptop-lenovo-ideapad-3-15iil05-15-6-fullhd-procesor-intel-i3-1005g1-8gb-ssd-512gb-fara-unitate-optica-windows-10-home-platinum-grey-81we011uus512/pd/D8GFPDMBM/","https://s13emagst.akamaized.net/products/34544/34543111/images/res_ce49365ecf5545d6faa16c01f5b044cc.jpg?width=200&height=200&hash=160915324985E857DF277C1074BBC03E","4","https://www.emag.ro/laptopuri/p4/c"
